Date,Network,Message,Message URL,Message ID,Name,Profile,Followers,Shares,Likes,Sentiment,Location,Hashtags,Images,Language
6/24/2021 7:43 am,Twitter,"¡Se acabaron las mentiras! Esta noche en “La Torre de Mabel”, alguien tendrá que dar explicaciones https://t.co/W6axRq3U62 @canal13 @MundoC13 #LaTorreDeMabel https://t.co/OuWmsDru5g",https://twitter.com/ahoraenchile_cl/statuses/1408027984561328133,1408027984561328133,Ahora en Chile,ahoraenchile_cl,19,0,0,Negative,NULL,#latorredemabel,https://pbs.twimg.com/media/E4pR6EOXwAICthW.jpg,es
6/24/2021 1:49 am,Twitter,"Ahora no les gusta Canal 13, pero son re buenos para ver La Torre de Mabel y cuando daban reality, Chile país de doble estándar",https://twitter.com/rbcmilenario/statuses/1407938904431468544,1407938904431468544,rbcmilenario,rbcmilenario,26,0,0,Unclassified,"San Antonio, Valparaíso, Chile",NULL,NULL,es
6/24/2021 1:40 am,Twitter,"RT @vemos_tele: Bonus Teleseries 23/06:

#DementeMega 12.8 🔥PEAK 14

#LaTorreDeMabel 6.4 🔥PEAK 8 https://t.co/r6LTB8bVVY",https://twitter.com/emergenciacl/statuses/1407936728812462080,1407936728812462080,Emergencias Chile,emergenciacl,213,0,0,Positive,Chile,"#dementemega, #latorredemabel",https://pbs.twimg.com/media/E4n-LRRX0AISc-1.png,in
6/24/2021 1:40 am,Twitter,"RT @vemos_tele: Bonus Teleseries 23/06:

#DementeMega 12.8 🔥PEAK 14

#LaTorreDeMabel 6.4 🔥PEAK 8 https://t.co/r6LTB8bVVY",https://twitter.com/alvarezsalgado3/statuses/1407936553507241987,1407936553507241987,Renata Alvarez,alvarezsalgado3,80,0,0,Positive,NULL,"#dementemega, #latorredemabel",https://pbs.twimg.com/media/E4n-LRRX0AISc-1.png,in
6/24/2021 1:39 am,Twitter,"RT @vemos_tele: Bonus Teleseries 23/06:

#DementeMega 12.8 🔥PEAK 14

#LaTorreDeMabel 6.4 🔥PEAK 8 https://t.co/r6LTB8bVVY",https://twitter.com/SocialTrending4/statuses/1407936448616148992,1407936448616148992,Social Trending,SocialTrending4,12,0,0,Positive,NULL,"#dementemega, #latorredemabel",https://pbs.twimg.com/media/E4n-LRRX0AISc-1.png,in
6/24/2021 1:38 am,Twitter,"Bonus Teleseries 23/06:

#DementeMega 12.8 🔥PEAK 14

#LaTorreDeMabel 6.4 🔥PEAK 8 https://t.co/r6LTB8bVVY",https://twitter.com/vemos_tele/statuses/1407936139542110213,1407936139542110213,www.vemostele.cl,vemos_tele,6286,4,6,Positive,Chile,"#dementemega, #latorredemabel",https://pbs.twimg.com/media/E4n-LRRX0AISc-1.png,in
6/24/2021 1:22 am,YouTube,"La Torre De Mabel Capítulo 8 Completo

Este video es propiedad de CANAL 13 Todos los Derechos Reservados.
©Canal 13 SpA
https://www.13.cl/programas/la-torre-de-mabel
https://www.13.cl/now/show/la-torre-de-mabel-1623353134522
la torre de mabel, la torre de mabel capitulos completos, la torre de mabel capitulos, la torre de mabel capitulo de hoy, la torre de mabel capitulo 8, la torre de mabel capitulo 8 completo",http://www.youtube.com/watch?v=6bzXItFP0ZY,6bzXItFP0ZY,La Torre De Mabel Capítulos ,La Torre De Mabel Capítulos ,527,0,31,Neutral,NULL,NULL,NULL,NULL
6/24/2021 12:45 am,Facebook,La torre de mabel sería? 😂,https://www.facebook.com/203381729743399/posts/4465420906872772/?comment_id=4465593000188896,4465420906872772_4465593000188896,Unknown Profile,Unknown Profile,0,0,0,Positive,NULL,NULL,NULL,NULL
6/24/2021 12:30 am,Twitter,"🔶️ Nunca es tarde para un reencuentro. La teleserie de #Canal13, #LaTorreDeMabel, dará pie para que una emblemática pareja vuelva a trabajar junta.

https://t.co/GCwiNjBF4t",https://twitter.com/Juan_Luis16/statuses/1407918919566991361,1407918919566991361,Juan Luis,Juan_Luis16,65825,0,0,Negative,Chile,"#latorredemabel, #canal13",NULL,es
6/24/2021 12:22 am,Twitter,RT @Teleseriesdel13: Cuántos RT por estas amigas? Son lo mejor ❤️ AHORA nuevo capítulo de #LaTorreDeMabel por las pantallas de Canal 13. @_soylaturca @elisazulue @blancalewin https://t.co/tdOIJ5rEe3,https://twitter.com/Hozerick/statuses/1407917017097818113,1407917017097818113,Erick Medina,Hozerick,666,0,0,Positive,Chile,#latorredemabel,https://pbs.twimg.com/media/E4nZ4z7XMAUU9kA.jpg,es
6/24/2021 12:03 am,Twitter,RT @canal13: Las cosas se complican en #ChicagoMed 🏥 HOY miércoles 23 de junio después de #LaTorreDeMabel https://t.co/iND1cpt5oG,https://twitter.com/pfloresvega/statuses/1407912255115743237,1407912255115743237,Paulina Flores,pfloresvega,754,0,0,Negative,"Santiago, Santiago Metropolitan, Chile","#latorredemabel, #chicagomed",https://video.twimg.com/ext_tw_video/1407497923777150984/pu/vid/640x360/yGcFKLBi1m29-N8R.mp4?tag=12,es
6/23/2021 11:56 pm,YouTube,NULL,http://www.youtube.com/watch?v=y8p8eOrlth4,y8p8eOrlth4,Ahora en Chile,Ahora en Chile,4,0,0,Unclassified,NULL,NULL,NULL,NULL
6/23/2021 11:55 pm,Twitter,#Chile : Óscar Garcés tiene una participación especial en la torre de Mabel https://t.co/Zvn0lGCycE https://t.co/LDLPxBgy4t,https://twitter.com/Gossipchilecl/statuses/1407910111952134146,1407910111952134146,GossipChile.cl,Gossipchilecl,576,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#chile,https://pbs.twimg.com/media/E4nmyUZWUAYWn3y.png,es
6/23/2021 11:44 pm,Twitter,#Latorredemabel noooooooo se supo todo 😳😳,https://twitter.com/CarlaDonoso14/statuses/1407907412674236423,1407907412674236423,Carla Donoso,CarlaDonoso14,6,0,0,Negative,NULL,#latorredemabel,NULL,es
6/23/2021 11:42 pm,Twitter,Pucha me quede dormida al final #LaTorreDeMabel,https://twitter.com/Dani_po/statuses/1407907036696911876,1407907036696911876,Dani_Po 🌈🌈🌈,Dani_po,180,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#latorredemabel,NULL,es
6/23/2021 11:42 pm,Twitter,#LaTorreDeMabel chuuu mabel sabrá todo...,https://twitter.com/luisvillarroe12/statuses/1407906905767518217,1407906905767518217,luis villarroel,luisvillarroe12,76,0,0,Positive,NULL,#latorredemabel,NULL,es
6/23/2021 11:42 pm,Twitter,#LaTorreDeMabel Son narcotraficantes 😱,https://twitter.com/Basti_arias/statuses/1407906836645388289,1407906836645388289,Bastian,Basti_arias,151,0,0,Negative,"Lo Prado, Santiago Metropolitan, Chile",#latorredemabel,NULL,es
6/23/2021 11:41 pm,Twitter,#LaTorreDeMabel escena de la oficina grabado en TVN?,https://twitter.com/luisvillarroe12/statuses/1407906601915371522,1407906601915371522,luis villarroel,luisvillarroe12,76,0,0,Negative,NULL,#latorredemabel,NULL,es
6/23/2021 11:40 pm,Twitter,Mentira que ya terminooo 😢😢 demasiado corto el capitulo de hoy 😢#latorredemabel,https://twitter.com/BustamanteEvy/statuses/1407906446751277056,1407906446751277056,Evy Bustamante,BustamanteEvy,7,0,0,Negative,NULL,#latorredemabel,NULL,es
6/23/2021 11:40 pm,Twitter,"🎦 Nunca es tarde para un reencuentro. La teleserie de #Canal13, #LaTorreDeMabel, dará pie para que una emblemática pareja vuelva a trabajar junta.

https://t.co/GCwiNjBF4t",https://twitter.com/Juan_Luis16/statuses/1407906334159351811,1407906334159351811,Juan Luis,Juan_Luis16,65825,0,0,Negative,Chile,"#latorredemabel, #canal13",NULL,es
6/23/2021 11:40 pm,Twitter,"Este capitulo fue sin cortes comerciales, bien ahí 😎👍 #LaTorreDeMabel",https://twitter.com/salsazero/statuses/1407906336092872708,1407906336092872708,Futuro periodista de Chile 🇨🇱,salsazero,47,0,0,Positive,NULL,#latorredemabel,NULL,es
6/23/2021 11:35 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23;30
 HRS. 📺📈📊

#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MentirasVerdaderas 2
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/leticiacampos25/statuses/1407905249181028353,1407905249181028353,leticia campos,leticiacampos25,503,0,0,Neutral,"Copiapo, Atacama, Chile","#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:34 pm,Instagram,"#RATING ONLINE 23;30
 HRS. 📺📈📊

#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MentirasVerdaderas 2
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://www.instagram.com/p/CQfO74zhow5/,17911084429796974,NULL,NULL,0,0,6,Neutral,NULL,"#yosoychv, #elverdaderopadredereyyan, #mentirasverdaderas, #dementemega, #latorredemabel, #rating, #melateprime",https://scontent.cdninstagram.com/v/t51.29350-15/208354373_4127555480626683_3627644810125766129_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_eui2=AeGUoRsF-Ok92jUJYZs6nxvAHUT43juIOl8dRPjeO4g6X0shvrPi5O1cqx-tHgcIdDot62XGsHF6xkDAz5s91He1&_nc_ohc=tro6FAoApxkAX8c6SOc&_nc_ht=scontent.cdninstagram.com&oh=a756e03963d3af1c30cc673b646e7862&oe=60E9D915,NULL
6/23/2021 11:33 pm,Twitter,#LaTorreDeMabel shuuu doctor la mabel se dio cuenta de su cuento????,https://twitter.com/felgattas/statuses/1407904800147132419,1407904800147132419,#DELGADO,felgattas,1115,0,0,Positive,NULL,#latorredemabel,NULL,es
6/23/2021 11:33 pm,Twitter,"No la he visto estos días... qué onda la cadena, tenía mas de las mismas? #LaTorreDeMabel",https://twitter.com/CarolinaMalddo/statuses/1407904732073627651,1407904732073627651,33ca33,CarolinaMalddo,436,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#latorredemabel,NULL,es
6/23/2021 11:33 pm,Twitter,"#RATING ONLINE 23;30
 HRS. 📺📈📊

#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MentirasVerdaderas 2
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/Informa_Primero/statuses/1407904704898768901,1407904704898768901,Julio Díaz.,Informa_Primero,22226,1,0,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:33 pm,Twitter,"RT @vemos_tele: Rating 23:30
#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MeLatePrime 2
#ElDíaDespuésMV 2",https://twitter.com/javierzapata15/statuses/1407904675463041024,1407904675463041024,Javier Zapata Zapata,javierzapata15,1246,0,0,Neutral,Chile,"#yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #melateprime, #eldíadespuésmv",NULL,en
6/23/2021 11:33 pm,Twitter,"RT @vemos_tele: Rating 23:30
#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MeLatePrime 2
#ElDíaDespuésMV 2",https://twitter.com/SocialTrending4/statuses/1407904616197599235,1407904616197599235,Social Trending,SocialTrending4,12,0,0,Neutral,NULL,"#yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #melateprime, #eldíadespuésmv",NULL,en
6/23/2021 11:33 pm,Twitter,"RT @vemos_tele: Rating 23:30
#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MeLatePrime 2
#ElDíaDespuésMV 2",https://twitter.com/alvarezsalgado3/statuses/1407904568357359617,1407904568357359617,Renata Alvarez,alvarezsalgado3,80,0,0,Neutral,NULL,"#yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #melateprime, #eldíadespuésmv",NULL,en
6/23/2021 11:33 pm,Twitter,"RT @vemos_tele: Rating 23:30
#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MeLatePrime 2
#ElDíaDespuésMV 2",https://twitter.com/MundoC13/statuses/1407904564838346755,1407904564838346755,#LaTorreDeMabel 🏩,MundoC13,17367,0,0,Neutral,NULL,"#yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #melateprime, #eldíadespuésmv",NULL,en
6/23/2021 11:32 pm,Twitter,"RT @vemos_tele: Rating 23:30
#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MeLatePrime 2
#ElDíaDespuésMV 2",https://twitter.com/emergenciacl/statuses/1407904506491375617,1407904506491375617,Emergencias Chile,emergenciacl,213,0,0,Neutral,Chile,"#yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #melateprime, #eldíadespuésmv",NULL,en
6/23/2021 11:32 pm,Twitter,RT @BustamanteEvy: Oye con amigas como la Lala pa que quieren enemigas 🙄#latorredemabel,https://twitter.com/MundoC13/statuses/1407904484014137348,1407904484014137348,#LaTorreDeMabel 🏩,MundoC13,17367,0,0,Unclassified,NULL,#latorredemabel,NULL,es
6/23/2021 11:32 pm,Twitter,"Rating 23:30
#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 7
#MeLatePrime 2
#ElDíaDespuésMV 2",https://twitter.com/vemos_tele/statuses/1407904379198390277,1407904379198390277,www.vemostele.cl,vemos_tele,6284,5,7,Neutral,Chile,"#yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #melateprime, #eldíadespuésmv",NULL,en
6/23/2021 11:31 pm,Twitter,Mi pololo diciendo que Álvaro Gómez en la vida real es gay... Me iré presa si lo mato por hablar weas? 🙄#latorredemabel,https://twitter.com/BustamanteEvy/statuses/1407904113615122432,1407904113615122432,Evy Bustamante,BustamanteEvy,7,0,0,Negative,NULL,#latorredemabel,NULL,es
6/23/2021 11:30 pm,Twitter,"#LaTorreDeMabel es un fracaso | QT: #RATING ONLINE 23;15
 HRS. 📺📈📊

#YoSoyCHV 14
#DementeMega 12
#ElVerdaderoPadreDeReyyan 10
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 3

https://t.co/Z4a8Zf7wSE",https://twitter.com/zuritajvz1/statuses/1407903841308319745,1407903841308319745,JuanPaZurita,zuritajvz1,450,0,0,Negative,Chile,"#yosoychv, #elverdaderopadredereyyan, #mentirasverdaderas, #dementemega, #latorredemabel, #rating, #melateprime",NULL,es
6/23/2021 11:29 pm,Twitter,Lala manipula a Marla para conseguir su plan contra Mabel #LaTorreDeMabel,https://twitter.com/El_controversia/statuses/1407903730243100675,1407903730243100675,El Controversial,El_controversia,1663,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#latorredemabel,NULL,es
6/23/2021 11:29 pm,Twitter,RT @BustamanteEvy: Oye con amigas como la Lala pa que quieren enemigas 🙄#latorredemabel,https://twitter.com/El_controversia/statuses/1407903619668643841,1407903619668643841,El Controversial,El_controversia,1663,0,0,Unclassified,"Santiago, Santiago Metropolitan, Chile",#latorredemabel,NULL,es
6/23/2021 11:28 pm,Twitter,"#RATING ONLINE 23;25
 HRS. 📺📈📊

#YoSoyCHV 14
#DementeMega 13
#ElVerdaderoPadreDeReyyan 9
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 3

https://t.co/Z4a8Zf7wSE",https://twitter.com/Informa_Primero/statuses/1407903467423907843,1407903467423907843,Julio Díaz.,Informa_Primero,22232,1,2,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:28 pm,Twitter,#LaTorreDeMabel jajajaja lala y malí una dupla chistosa,https://twitter.com/luisvillarroe12/statuses/1407903389363671042,1407903389363671042,luis villarroel,luisvillarroe12,76,0,0,Positive,NULL,#latorredemabel,NULL,es
6/23/2021 11:28 pm,Twitter,Oye con amigas como la Lala pa que quieren enemigas 🙄#latorredemabel,https://twitter.com/BustamanteEvy/statuses/1407903340135075840,1407903340135075840,Evy Bustamante,BustamanteEvy,7,2,2,Neutral,NULL,#latorredemabel,NULL,es
6/23/2021 11:28 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23;05
 HRS. 📺📈📊

#YoSoyCHV 15
#DementeMega 14
#ElVerdaderoPadreDeReyyan 8
#LaTorreDeMabel 6
#MentirasVerdaderas 3
#MeLatePrime 3

https://t.co/Z4a8Zf7wSE",https://twitter.com/ranav6/statuses/1407903309634191362,1407903309634191362,Jorge Valero,ranav6,6078,0,0,Neutral,Chile,"#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:27 pm,Twitter,"CTM Lala muy cruel, diciéndole que se compre por adelantado un vibrador #LaTorreDeMabel",https://twitter.com/ronycandia/statuses/1407903276654370819,1407903276654370819,Rony,ronycandia,220,0,0,Unclassified,NULL,#latorredemabel,NULL,es
6/23/2021 11:27 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23;15
 HRS. 📺📈📊

#YoSoyCHV 14
#DementeMega 12
#ElVerdaderoPadreDeReyyan 10
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 3

https://t.co/Z4a8Zf7wSE",https://twitter.com/VilmaDiaz1___/statuses/1407903205233762314,1407903205233762314,VILMA,VilmaDiaz1___,2401,0,0,Neutral,Chile,"#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:27 pm,Twitter,"Tanto comerciales en @tvmas_tv en el programa #MeLatePrime por eso baja el rating. | QT: #RATING ONLINE 23;15
 HRS. 📺📈📊

#YoSoyCHV 14
#DementeMega 12
#ElVerdaderoPadreDeReyyan 10
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 3

https://t.co/Z4a8Zf7wSE",https://twitter.com/VilmaDiaz1___/statuses/1407903172790829059,1407903172790829059,VILMA,VilmaDiaz1___,2401,0,0,Negative,"Penaflor, Santiago Metropolitan, Chile","#yosoychv, #elverdaderopadredereyyan, #mentirasverdaderas, #dementemega, #latorredemabel, #rating, #melateprime",NULL,es
6/23/2021 11:27 pm,Twitter,Lala y Marla gran dupla #LaTorreDeMabel,https://twitter.com/El_controversia/statuses/1407903078741729291,1407903078741729291,El Controversial,El_controversia,1663,0,0,Positive,"Santiago, Santiago Metropolitan, Chile",#latorredemabel,NULL,es
6/23/2021 11:25 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23;10
 HRS. 📺📈📊

#YoSoyCHV 15
#DementeMega 11
#ElVerdaderoPadreDeReyyan 9
#LaTorreDeMabel 7
#MentirasVerdaderas 2
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/elizabhetcasti1/statuses/1407902764173246465,1407902764173246465,elizabhet faude paves.,elizabhetcasti1,491,0,0,Neutral,NULL,"#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:25 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23;15
 HRS. 📺📈📊

#YoSoyCHV 14
#DementeMega 12
#ElVerdaderoPadreDeReyyan 10
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 3

https://t.co/Z4a8Zf7wSE",https://twitter.com/elizabhetcasti1/statuses/1407902747438075904,1407902747438075904,elizabhet faude paves.,elizabhetcasti1,491,0,0,Neutral,NULL,"#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:25 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23;20
 HRS. 📺📈📊

#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 9
#LaTorreDeMabel 6
#MentirasVerdaderas 2
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/elizabhetcasti1/statuses/1407902719017472002,1407902719017472002,elizabhet faude paves.,elizabhetcasti1,491,0,0,Neutral,NULL,"#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:25 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23;15
 HRS. 📺📈📊

#YoSoyCHV 14
#DementeMega 12
#ElVerdaderoPadreDeReyyan 10
#LaTorreDeMabel 7
#MentirasVerdaderas 3
#MeLatePrime 3

https://t.co/Z4a8Zf7wSE",https://twitter.com/candia_ni/statuses/1407902551442345988,1407902551442345988,Sandra,candia_ni,10241,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:24 pm,Twitter,"RT @Informa_Primero: #RATING ONLINE 23;20
 HRS. 📺📈📊

#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 9
#LaTorreDeMabel 6
#MentirasVerdaderas 2
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/candia_ni/statuses/1407902505347031040,1407902505347031040,Sandra,candia_ni,10241,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
6/23/2021 11:23 pm,Twitter,"#RATING ONLINE 23;20
 HRS. 📺📈📊

#YoSoyCHV 13
#DementeMega 12
#ElVerdaderoPadreDeReyyan 9
#LaTorreDeMabel 6
#MentirasVerdaderas 2
#MeLatePrime 2

https://t.co/Z4a8Zf7wSE",https://twitter.com/Informa_Primero/statuses/1407902189562048515,1407902189562048515,Julio Díaz.,Informa_Primero,22223,2,2,Neutral,"Santiago, Santiago Metropolitan, Chile","#rating, #yosoychv, #dementemega, #elverdaderopadredereyyan, #latorredemabel, #mentirasverdaderas, #melateprime",https://pbs.twimg.com/media/El3PRThXIAE5HOW.jpg,en
